player,season_end,pre_recognition,pre_traditional_production,pre_team_achievement,pre_prime_raw,pre_prime_score,pre_statistical_impact,pre_postseason_perf
Bobby Portis,2016,0.0,10.442515380536076,0.0,2.7921934881285386,20.11902139490232,1.972368421052632,0.0
Al Jefferson,2016,0.0,9.192121635804504,0.0,8.951063782934224,31.410283602046075,18.563157894736843,1.138784167852216
Kevin Martin,2016,0.0,6.729493790010113,25.5,1.20285298382782,17.205230470351005,-0.2914473684210533,-4.80328173374613
Nene,2016,0.0,18.192767447675855,0.0,11.467722948049488,36.024158738090726,20.164473684210527,0.0
O.J. Mayo,2016,0.0,0.0,0.0,-3.8120481220657276,10.425542253521128,-10.266447368421053,0.0
Leandro Barbosa,2016,0.0,4.9615360004262214,64.0,8.66090706969854,30.878329627780655,7.395394736842104,18.7545761749276
Nemanja Bjelica,2016,0.0,15.17064905044603,0.0,7.1787330142086905,28.161010526049264,10.260526315789473,0.0
T.J. Warren,2016,0.0,2.7607139617772773,0.0,6.604255800517829,27.107802300949352,14.791447368421053,0.0
Eric Bledsoe,2016,0.0,0.0,0.0,11.764535211267606,36.56831455399061,29.847368421052632,0.0
Shelvin Mack,2016,0.0,12.778834953209117,0.0,5.156805340173914,24.454143123652177,6.508552631578947,0.0
Brandon Rush,2016,0.0,7.214830183783635,64.0,5.030683020104787,24.22291887019211,9.595394736842104,-8.686622870065788
Terrence Jones,2016,0.0,5.867348507980557,0.0,3.0676737031078423,20.62406845569771,5.621052631578948,0.0
Joffrey Lauvergne,2016,0.0,16.788797881655512,0.0,8.231733235898831,30.09151093248119,11.87171052631579,0.0
Jameer Nelson,2016,0.0,0.0,0.0,-1.212604460093897,13.544874647887324,-3.6203947368421057,0.0
Spencer Hawes,2016,0.0,9.898252498681199,0.0,6.156197352598483,26.28636181309722,11.62828947368421,-0.5717931184802536
Nick Young,2016,0.0,2.746568748402087,0.0,-2.0804482623660787,12.503462085160706,-8.135526315789475,0.0
Jarrett Jack,2016,0.0,0.0,0.0,3.337713615023474,21.119141627543033,7.739473684210526,0.0
Vince Carter,2016,0.0,5.244066694492027,0.0,6.1401148854862155,26.25687729005806,9.938815789473685,5.146834047051006
Rashad Vaughn,2016,0.0,2.1714065582801734,0.0,-7.155429505390272,6.413484593531674,-20.20921052631579,0.0
Andrew Wiggins,2017,0.0,19.396350476436854,0.0,7.738437988042501,29.18713631141125,9.867105263157894,0.0
Karl-Anthony Towns,2017,0.0,48.19166826471589,0.0,31.40217239101759,61.40217239101759,55.28486842105263,0.0
James Harden,2017,46.800000000000004,54.78479315402035,25.5,52.39002537330992,82.67301776131694,75.44736842105263,10.515329037055729
Giannis Antetokounmpo,2017,30.400000000000002,45.97742206317497,0.0,41.345793687187474,72.26401789808591,65.09210526315789,3.1768883544736903
John Wall,2017,21.6,30.967616655089543,25.5,30.606853746829124,60.606853746829124,46.488157894736844,7.588090709901432
Jimmy Butler,2017,9.600000000000001,36.54278200004153,0.0,35.16897119793344,65.31509259767512,67.23552631578947,-1.6739047800692874
Harrison Barnes,2017,0.0,14.490117801095618,0.0,8.80041723245641,31.134098259503418,14.32171052631579,0.0
Russell Westbrook,2017,66.8,51.87927874945055,0.0,57.11829370829157,85.9828055958041,82.23834172938803,7.133200036556401
CJ McCollum,2017,0.0,30.607646228846786,0.0,18.182376818604876,46.227971023256096,32.45592105263158,-4.041331269349845
LeBron James,2017,44.0,52.67751646395918,64.0,59.807581886364865,87.8653073204554,67.35065789473684,68.40619880328687
Trevor Ariza,2017,0.0,4.551120407514912,25.5,8.190711291300172,30.016304034050314,21.748026315789474,-7.498340255611455
Rudy Gobert,2017,40.800000000000004,42.158350430038546,25.5,40.41909878983289,71.221486138562,57.4046052631579,5.0376215216093305
Kemba Walker,2017,6.4,32.014116988150505,0.0,24.108471495918074,53.635589369897595,41.83289473684211,0.0
Devin Booker,2017,0.0,18.165948523917844,0.0,5.664009120738682,25.38401672135425,4.121710526315789,0.0
Anthony Davis,2017,38.400000000000006,45.25097734106868,0.0,39.72986170813713,70.44609442165427,58.20723684210526,0.0
Damian Lillard,2017,0.0,42.0769753089239,0.0,28.328001333928068,58.32800133392807,51.50328947368421,-1.9936622690479546
Paul George,2017,6.4,33.54571942556372,0.0,22.691716180831325,51.86464522603916,35.794736842105266,3.461570938330179
Bradley Beal,2017,0.0,34.1135717995794,25.5,22.195281202391026,51.244101502988784,39.08618421052632,-2.9558131011090745
Jeff Teague,2017,0.0,24.458115366152793,0.0,18.533214776654358,46.66651847081795,34.35065789473684,1.2361857588794267
Gorgui Dieng,2017,0.0,9.053244798923508,0.0,8.901277828097262,31.319009351511646,18.551973684210523,0.0
Klay Thompson,2017,6.4,27.70075157076212,55.00000000000001,15.70026464279307,42.5503969641896,26.208552631578947,-14.0
Stephen Curry,2017,23.200000000000003,52.361368452714046,55.00000000000001,51.20732727203333,81.84512909042333,63.45197368421053,56.352267454261565
DeMar DeRozan,2017,9.600000000000001,33.07087671529034,25.5,24.095518688871962,53.61939836108995,42.01842105263158,-8.090726551703751
Nicolas Batum,2017,0.0,16.25981841876239,0.0,11.242154824060194,35.610617177443686,20.34671052631579,0.0
Otto Porter Jr.,2017,0.0,21.910520195422347,25.5,20.769528190857923,49.4619102385724,40.19342105263158,0.9585784612743776
DeAndre Jordan,2017,9.600000000000001,37.78685527693552,0.0,27.890790006227878,57.890790006227874,48.40986842105263,-0.8912808267266532
Isaiah Thomas,2017,30.400000000000002,59.65917051871407,49.6,43.15042952079048,74.15042952079048,63.646052631578954,-7.08798938625083
Tobias Harris,2017,0.0,16.09479171507373,0.0,14.439425313283266,40.6591379699249,28.578289473684208,0.0
Marcus Morris,2017,0.0,6.75216756076064,0.0,5.479201146189295,25.04520210134704,10.24078947368421,0.0
Marcin Gortat,2017,0.0,17.10446389353145,25.5,10.106855033903127,33.529234228822396,19.35592105263158,-8.27057893454915
Myles Turner,2017,0.0,20.955876698327838,0.0,15.413103070748404,42.11965460612261,30.57434210526316,-3.975448916408669
Carmelo Anthony,2017,6.4,21.668643693150933,0.0,14.19712187302128,40.29568280953192,21.178947368421053,0.0
Marc Gasol,2017,6.4,25.045590815408335,0.0,23.452605583423512,52.81575697927939,44.983552631578945,-0.9205941137118159
Kentavious Caldwell-Pope,2017,0.0,6.2827042175965415,0.0,7.224863844124836,28.245583714228864,15.094078947368422,0.0
Kyrie Irving,2017,6.4,37.60397301231459,64.0,27.834111623153348,57.83411162315335,42.68750000000001,4.040798265532856
Gordon Hayward,2017,6.4,34.88366613155606,25.5,29.986767002602367,59.98676700260236,51.52763157894737,6.722566728052748
Hassan Whiteside,2017,11.200000000000001,29.990253148256254,0.0,22.932831336653443,52.1660391708168,37.574342105263156,0.0
Wesley Matthews,2017,0.0,6.7558683541833915,0.0,5.3557964421383275,24.81896014392027,9.549342105263158,0.0
Dennis Schroder,2017,0.0,20.39302127555292,0.0,12.285162412943793,37.427743619415686,15.906578947368422,9.819982040269887
Kawhi Leonard,2017,47.6,49.3265400571314,49.6,60.490771931871976,88.18875843533537,76.8681717909543,54.23901684144193
Draymond Green,2017,43.2,19.906493557486346,55.00000000000001,33.53413051577492,63.53413051577492,43.61184210526316,16.54116697649866
Ricky Rubio,2017,0.0,16.565462334009002,0.0,12.89970032339824,38.34955048509736,24.886184210526313,0.0
DeMarcus Cousins,2017,6.4,43.68919468896543,0.0,30.91648088468274,60.91648088468274,53.846710526315796,0.0
Courtney Lee,2017,0.0,4.209790734525998,0.0,5.615501781733139,25.295086599844087,11.715789473684211,0.0
Goran Dragic,2017,0.0,29.234247521976787,0.0,19.768760686312586,48.21095085789073,35.56644736842105,0.0
Serge Ibaka,2017,0.0,15.940470359588279,25.5,10.408021639800603,34.081373006301106,19.59078947368421,-6.383206309516315
Elfrid Payton,2017,0.0,16.99137554877807,0.0,12.03598736408866,37.05398104613299,21.06513157894737,0.0
Andre Drummond,2017,0.0,21.822931104997185,0.0,15.841465647522849,42.76219847128427,29.114473684210523,0.0
Marcus Smart,2017,0.0,9.439505377528647,49.6,4.59417266672025,23.422649888987124,8.310526315789474,-9.825191933395068
Jordan Clarkson,2017,0.0,10.083392118963276,0.0,2.610489250294066,19.785896958872456,0.060526315789473234,0.0
Steven Adams,2017,0.0,14.871016606175262,0.0,10.975655127724014,35.12203440082736,22.095394736842106,-1.3900323286504792
Andre Roberson,2017,12.8,5.076216864401536,0.0,7.622421170126925,28.97443881189936,10.348684210526315,2.183416309788646
Solomon Hill,2017,0.0,3.237870530962308,0.0,0.9004147052665187,16.65076029298862,0.3157894736842098,0.0
Markieff Morris,2017,0.0,9.733564625670958,25.5,5.320570028391588,24.754378385384577,10.673684210526316,-7.932502041553793
Michael Kidd-Gilchrist,2017,0.0,8.048534799734309,0.0,8.495334340276768,30.57477962384074,17.817105263157895,0.0
Paul Millsap,2017,6.4,18.551718071797566,0.0,18.249935641035606,46.31241955129451,30.84605263157895,6.391646244545356
Tony Snell,2017,0.0,10.96466622749225,0.0,4.852637805789041,23.896502643946576,6.1236842105263145,2.2977170880264857
Tristan Thompson,2017,0.0,16.23265080178295,64.0,12.513585695819259,37.77037854372889,21.507894736842104,-3.6107432783729116
LaMarcus Aldridge,2017,0.0,15.880292637453055,49.6,12.931415383169137,38.39712307475371,28.708552631578947,-13.36542723391544
Jae Crowder,2017,0.0,19.12127985479967,49.6,12.943303439741374,38.41495515961206,25.418421052631583,-10.853202306760583
Eric Gordon,2017,0.0,11.559419583582661,25.5,6.882097812043191,27.61717932207918,14.218421052631578,-6.971948551712461
Aaron Gordon,2017,0.0,8.345208151982323,0.0,6.714412303140306,27.30975588909056,11.954605263157895,0.0
Marvin Williams,2017,0.0,6.628485654162436,0.0,8.250374019706673,30.125685702795565,17.95723684210526,0.0
Mike Conley,2017,0.0,38.74935214366615,0.0,33.0963240993828,63.0963240993828,58.0046052631579,15.584449507431199
Brandon Ingram,2017,0.0,3.2789980345555634,0.0,-3.6090160709419465,10.669180714869665,-12.461184210526318,0.0
Robin Lopez,2017,0.0,7.2315414768415085,0.0,6.153958515634537,26.282257278663316,9.351973684210526,7.003159106755921
Allen Crabbe,2017,0.0,11.45969265904612,0.0,5.755330336097939,25.55143894951289,10.534210526315789,-3.589566563467492
Kyle Lowry,2017,6.4,39.8015255780193,25.5,30.994400669970673,60.99440066997067,56.034868421052636,-4.3500061677186865
Thaddeus Young,2017,0.0,8.116466233803397,0.0,9.20932986625772,31.883771421472485,19.81578947368421,-0.4154534584314806
P.J. Tucker,2017,0.0,6.189573868875153,25.5,5.471226127859487,25.03058123440906,12.292105263157895,-7.025468803357198
Evan Fournier,2017,0.0,12.760046250845756,0.0,6.279064678035576,26.511618576398554,8.442105263157893,0.0
Maurice Harkless,2017,0.0,7.177444571253844,0.0,6.213990618478702,26.39231613387762,13.946052631578949,-3.26110594127322
Brook Lopez,2017,0.0,28.645361664614867,0.0,17.63378807428044,45.45068211142066,29.282894736842106,0.0
Victor Oladipo,2017,0.0,9.015701479991526,0.0,6.02454323097497,26.044995923454113,14.00328947368421,-4.795634674922601
Dwight Howard,2017,0.0,33.493525479093,0.0,19.931709768596328,48.41463721074541,35.26513157894737,-3.940989119986088
JJ Redick,2017,0.0,20.692484752855755,0.0,10.465349479907815,34.18647404649766,19.654605263157894,-5.767770897832817
Wilson Chandler,2017,0.0,12.452211761273555,0.0,7.02073987402449,27.871356435711565,11.770394736842105,0.0
Al Horford,2017,0.0,16.180575536184445,49.6,21.366878751706523,50.20859843963315,35.209868421052626,18.3131000254513
Jrue Holiday,2017,0.0,18.036987430530825,0.0,12.165597037085838,37.24839555562876,21.642763157894734,0.0
Nik Stauskas,2017,0.0,3.8289989479632647,0.0,0.19832996382979123,15.36360493368795,-2.6789473684210527,0.0
Tyler Johnson,2017,0.0,11.43415492693028,0.0,12.465587661676144,37.698381492514216,26.31513157894737,0.0
Eric Bledsoe,2017,0.0,26.22103459955578,0.0,19.225145325952905,47.53143165744113,34.992763157894736,0.0
Kristaps Porzingis,2017,0.0,17.070920546514856,0.0,11.665028996061423,36.38588649277928,20.470394736842106,0.0
Nikola Vucevic,2017,0.0,20.44970354320538,0.0,13.819545711740567,39.72931856761085,23.841447368421054,0.0
Jamal Crawford,2017,0.0,9.19560061732374,0.0,1.944243530126916,18.564446471899345,2.844736842105262,-4.206716905161571
Tim Hardaway Jr.,2017,0.0,15.310204613546864,0.0,10.25651534924224,33.80361147361077,20.55328947368421,-5.3428792569659445
Mason Plumlee,2017,0.0,16.82288867706679,0.0,15.109056622184026,41.66358493327604,30.463815789473685,0.0
Ersan Ilyasova,2017,0.0,12.68954958893255,0.0,8.376003552322313,30.356006512590906,16.946052631578947,-4.046121451964009
Danilo Gallinari,2017,0.0,25.9068516720984,0.0,16.699296241440894,44.04894436216134,29.655921052631577,0.0
T.J. McConnell,2017,0.0,15.274411033485244,0.0,8.343186940588483,30.295842724412218,12.320394736842106,0.0
Julius Randle,2017,0.0,16.731075872163153,0.0,9.13140699550992,31.740912825101518,13.480263157894736,0.0
Dario Saric,2017,0.0,12.931444347458047,0.0,3.3172124353680372,21.08155613150807,0.4861842105263162,0.0
Robert Covington,2017,5.6000000000000005,9.437399220492637,0.0,9.050271272793063,31.592164000120615,14.423026315789475,0.0
Ryan Anderson,2017,0.0,12.841023642643798,25.5,8.06330863088179,29.78273248994995,17.365789473684213,-8.549315404847137
JaMychal Green,2017,0.0,16.198896192763026,0.0,9.251710475476008,31.961469205039347,17.997368421052634,-4.47474974245356
James Johnson,2017,0.0,19.015661033034203,0.0,15.54570394395797,42.318555915936955,30.230921052631583,0.0
Bojan Bogdanovic,2017,0.0,16.95364471240392,25.5,6.056152495792082,26.102946242285483,5.796710526315789,-2.621460521181892
Derrick Rose,2017,0.0,16.648569134561537,0.0,8.265574229574321,30.15355275421959,11.861184210526316,0.0
Blake Griffin,2017,0.0,31.041340955247605,0.0,23.754602596680087,53.19325324585011,46.205263157894734,-0.06364137411067489
Kevin Durant,2017,39.2,57.04516011094488,100.0,59.11838824162737,87.38287176913916,73.9285937700004,47.66121222505218
Jonas Valanciunas,2017,0.0,26.296403627916312,25.5,16.641612414354558,43.96241862153184,30.739473684210523,-6.542620047099134
Darren Collison,2017,0.0,15.43506519726539,0.0,8.997197409670534,31.49486191772931,13.873684210526317,0.0
Patrick Beverley,2017,12.8,10.086463892291142,25.5,12.750515890194764,38.125773835292144,23.01907894736842,-5.452566477696948
Austin Rivers,2017,0.0,8.055025886650439,0.0,2.281870013360736,19.183428357828017,3.859868421052631,-3.1433992569659446
T.J. Warren,2017,0.0,7.484290926517746,0.0,7.800574651150714,29.30105352710964,15.57434210526316,0.0
Jameer Nelson,2017,0.0,10.24690715360682,0.0,4.093125906414476,22.50406416175987,5.284868421052631,0.0
Nikola Jokic,2017,0.0,48.85482988377006,0.0,34.09240226635384,64.10395254964807,62.180263157894736,0.0
Seth Curry,2017,0.0,18.792545109438844,0.0,13.054093248963682,38.58113987344552,23.09539473684211,0.0
Cory Joseph,2017,0.0,7.919341961113932,25.5,5.094742118763656,24.340360551066702,10.457894736842107,-6.435327522445821
Andre Iguodala,2017,0.0,20.154315437634914,55.00000000000001,15.53302918338899,42.299543775083485,32.87894736842105,-13.095743730263159
Monta Ellis,2017,0.0,6.36819293945905,0.0,-0.2027356245273693,14.756717250567156,-2.705263157894737,-2.8832474904460135
Lou Williams,2017,0.0,33.411189887149334,25.5,20.962076192090834,49.70259524011354,39.00263157894737,-9.112631578947367
Taj Gibson,2017,0.0,9.980001687954719,0.0,6.09102296021691,26.166875427064333,12.359210526315788,-3.895985523630999
Matthew Dellavedova,2017,0.0,9.91422270612871,0.0,-1.6146524731306162,13.062417032243259,-7.248684210526315,-3.623893912417763
Malcolm Brogdon,2017,0.0,11.171209295799185,0.0,7.4552934174672005,28.6680379320232,16.19407894736842,-4.846417263327206
Joe Ingles,2017,0.0,16.432125626802183,25.5,11.786692683371061,36.60893658618028,24.098026315789475,-6.830504251288866
Rodney McGruder,2017,0.0,3.1271796220760915,0.0,2.5803728476567644,19.7306835540374,4.8921052631578945,0.0
Kent Bazemore,2017,0.0,7.338090121608805,0.0,3.8237346097477323,22.010180117870842,7.395394736842104,-3.7453643666553793
Ish Smith,2017,0.0,13.907278019104034,0.0,9.117274342441407,31.715002961142577,15.860526315789475,0.0
Terrence Ross,2017,0.0,6.945289971734822,0.0,6.971760894064314,27.781561639117907,14.508552631578949,0.0
Frank Kaminsky,2017,0.0,8.897585302158603,0.0,4.86513494578587,23.919414067274094,7.794736842105263,0.0
Jon Leuer,2017,0.0,7.756128312182995,0.0,8.712532903987988,30.972976990644643,18.19473684210526,0.0
Iman Shumpert,2017,0.0,2.7977167621185095,64.0,1.6388507182208818,18.004559650071617,1.444078947368422,-5.468857764816454
Chris Paul,2017,12.8,42.95625428640708,0.0,40.71746448475922,71.55714754535413,70.02434210526316,14.547917239385985
Tony Allen,2017,7.2,7.637891675430482,0.0,7.081831385789593,27.983357540614254,11.188157894736841,0.0
Buddy Hield,2017,0.0,7.570308578070592,0.0,2.2250148013948245,19.079193802557178,1.67171052631579,0.0
Kevin Love,2017,6.4,28.397542408693912,64.0,23.596590958666003,52.9957386983325,34.13421052631579,9.963976826787814
DeMarre Carroll,2017,0.0,3.579276830307194,25.5,6.239247765772762,26.438620903916732,15.421710526315788,-5.49272016423181
Joe Johnson,2017,0.0,6.21426271582557,25.5,6.855213728275132,27.567891835171075,17.28421052631579,-7.9220472723490705
Rajon Rondo,2017,0.0,17.592335843309606,0.0,8.28038216903568,30.18070064323208,10.786184210526315,3.714083024894883
Avery Bradley,2017,0.0,10.60796090313454,49.6,5.9474124880391335,25.903589561405077,13.136842105263158,-13.8592799281637
Greg Monroe,2017,0.0,25.158809997262182,0.0,18.78646837164678,46.98308546455848,31.619078947368422,8.747074183628493
E'Twaun Moore,2017,0.0,4.5999550716773765,0.0,3.9023213964610255,22.15425589351188,7.4506578947368425,0.0
D'Angelo Russell,2017,0.0,16.479047441375407,0.0,6.851302618577981,27.560721467392966,7.6375,0.0
Danny Green,2017,7.2,4.913944641384004,49.6,7.9207694748484485,29.521410703888822,16.32236842105263,-10.259665173616485
Brandon Jennings,2017,0.0,12.537335895542787,25.5,2.745069175678149,20.032626822076605,2.02828947368421,-7.908452013254644
Vince Carter,2017,0.0,4.222773732497788,0.0,6.8977065333218635,27.645795311090083,18.72565789473684,-5.092245786087461
Bismack Biyombo,2017,0.0,10.338683156955067,0.0,3.7459000218520186,21.867483373395366,3.132236842105262,0.0
Dwyane Wade,2017,0.0,19.970702081434688,0.0,13.498797571680717,39.248196357521074,26.36184210526316,-3.464640643149935
Luc Mbah a Moute,2017,0.0,7.943986926457118,0.0,5.4868720548103,25.059265433818883,12.211842105263159,-2.8402313509094883
Zach Randolph,2017,0.0,20.801223972819113,0.0,9.258147836099548,31.97327103284917,15.896710526315792,-5.258173374613002
Gary Harris,2017,0.0,20.259163947750125,0.0,12.788258724639535,38.1823880869593,22.563815789473683,0.0
Marco Belinelli,2017,0.0,9.9393936061635,0.0,6.413414689626897,26.757926930982645,11.293421052631578,0.0
Matt Barnes,2017,0.0,9.123565548000357,55.00000000000001,3.7490681149252776,21.873291544029676,5.216447368421053,-9.99517027863777
C.J. Miles,2017,0.0,14.499430440183408,0.0,9.637511345216248,32.66877079956312,18.836842105263155,-3.2499974011706656
Al-Farouq Aminu,2017,0.0,8.041104266520332,0.0,3.692957798001518,21.77042262966945,6.574342105263158,-2.6477948988970583
Jamal Murray,2017,0.0,8.262868868714081,0.0,2.485977866587001,19.557626088742836,2.1519736842105264,0.0
Rondae Hollis-Jefferson,2017,0.0,9.606350226579112,0.0,5.932218074140504,25.875733135924257,9.381578947368421,0.0
Patty Mills,2017,0.0,17.32452441770759,49.6,12.639637205442673,37.95945580816401,26.458552631578947,-11.921354187137188
Trevor Booker,2017,0.0,12.010633347650653,0.0,8.297105404854213,30.21135990889939,14.251973684210528,0.0
Sean Kilpatrick,2017,0.0,10.881465751483136,0.0,3.4980639279038375,21.413117201157036,2.289473684210526,0.0
Kyle Korver,2017,0.0,18.24821749915841,64.0,9.783507546450185,32.936430501825335,15.411184210526315,-10.138156268739335
Zach LaVine,2017,0.0,9.777212007410608,0.0,7.68272837836916,29.085002027010127,15.030263157894737,0.0
Marquese Chriss,2017,0.0,8.05593535216558,0.0,3.225227948204194,20.912917905041024,3.309210526315789,0.0
Ty Lawson,2017,0.0,12.881346971748076,0.0,8.020369815568252,29.704011328541792,12.808552631578948,0.0
Garrett Temple,2017,0.0,5.897234791325824,0.0,4.910182585624151,24.00200140697761,8.498684210526315,0.0
Jabari Parker,2017,0.0,20.279101547096644,0.0,12.764626336437638,38.14693950465646,22.727631578947367,0.0
Cody Zeller,2017,0.0,17.657986612795376,0.0,13.248069221019591,38.87210383152939,25.013815789473682,0.0
Will Barton,2017,0.0,11.766567672268586,0.0,8.931266162677558,31.373987964908856,17.1375,0.0
Raymond Felton,2017,0.0,6.231534706494252,0.0,3.3855844850416155,21.20690488924296,6.006578947368422,0.5838097403322675
Nikola Mirotic,2017,0.0,11.215460373179845,0.0,8.948460596951827,31.405511094411683,19.69473684210526,-4.377859549051857
Gerald Henderson,2017,0.0,3.979376159053386,0.0,1.422456522269571,17.607836957494214,0.42894736842105236,0.0
Evan Turner,2017,0.0,7.092636584855452,0.0,1.4654145507665932,17.686593343072087,0.4506578947368423,-0.9373902255449227
Deron Williams,2017,0.0,15.913016846801021,64.0,6.151802326287966,26.278304264861273,7.300657894736842,-10.46767339744582
Dante Cunningham,2017,0.0,9.101117510294866,0.0,5.080874977392868,24.31493745855359,8.058552631578946,0.0
Isaiah Whitehead,2017,0.0,5.615818223113209,0.0,-4.617007272453385,9.459591273055937,-16.101315789473684,0.0
Dorian Finney-Smith,2017,0.0,2.9843131341735623,0.0,0.30313993831501607,15.55575655357753,-1.5473684210526317,0.0
Justin Holiday,2017,0.0,4.680652981313757,0.0,5.758942899747945,25.55806198287123,11.890789473684212,0.0
Domantas Sabonis,2017,0.0,4.300850744571325,0.0,-2.8056329934194366,11.633240407896675,-9.81513157894737,2.4450385635811314
Pau Gasol,2017,0.0,23.920304470305567,49.6,20.26242062410562,48.82802578013202,42.05263157894737,-10.489981463268574
Richard Jefferson,2017,0.0,6.387091830839175,64.0,1.0082067043768452,16.848378958024217,-0.45131578947368406,-9.158650977457432
Josh Richardson,2017,0.0,5.03621834203912,0.0,4.036770978849,22.4007467945565,7.669736842105263,0.0
Amir Johnson,2017,0.0,21.995152223151994,49.6,13.17415729379833,38.761235940697496,24.149342105263155,-10.244365325077398
Kelly Oubre Jr.,2017,0.0,3.290866791691366,25.5,0.37839751439931135,15.693728776398737,-0.4782894736842114,-4.329479646312471
Patrick Patterson,2017,0.0,4.774155797973581,25.5,6.057994542161882,26.106323327296785,14.625,-6.211763535458592
Thabo Sefolosha,2017,0.0,6.637120177263008,0.0,7.386447260691723,28.541819977934825,16.611184210526318,-2.808390092879257
Rodney Hood,2017,0.0,8.283837236090264,25.5,4.367548614107731,23.007172459197506,10.180263157894737,-9.15969040247678
Tony Parker,2017,0.0,11.86076910258447,49.6,8.04954926745,29.757506990325002,6.859210526315789,10.32892735832493
Arron Afflalo,2017,0.0,3.3644627098401694,0.0,-0.43032945910908454,14.483604649069097,-4.04013157894737,0.0
Alex Len,2017,0.0,11.754036268976222,0.0,6.160185953667455,26.29367424839033,8.952631578947368,0.0
Nick Young,2017,0.0,14.994649059967076,0.0,9.470447896126574,32.36248780956539,15.338157894736844,0.0
Clint Capela,2017,0.0,34.22829497791815,25.5,21.464871016948482,50.331088771185605,32.767763157894734,8.436714626592195
George Hill,2017,0.0,23.718242310584415,25.5,18.957694577584324,47.1971182219804,39.540131578947374,-8.092074303405573
D.J. Augustin,2017,0.0,8.310535483801404,0.0,1.5623700728454075,17.864345133549914,-1.4809210526315795,0.0
Kelly Olynyk,2017,0.0,21.653573306768223,49.6,13.013717736148443,38.52057660422267,20.773684210526316,-3.610798576240168
Jeff Green,2017,0.0,4.792159957479145,0.0,-0.5594645382596342,14.328642554088438,-5.0717105263157904,0.0
Enes Freedom,2017,0.0,34.287789889849265,0.0,19.67781909496657,48.097273868708214,35.272368421052626,-3.515634674922601
Jerami Grant,2017,0.0,4.389297664133416,0.0,4.747885594249304,23.704456922790392,9.176315789473682,1.8840726932293763
Tim Frazier,2017,0.0,12.455718234407795,0.0,4.3763532541679,23.023314299307817,4.374999999999999,0.0
Sergio Rodriguez,2017,0.0,12.576932199409159,0.0,2.226598602522574,19.08209743795805,-2.145394736842106,0.0
Shabazz Muhammad,2017,0.0,12.2778172403858,0.0,5.318058133183095,24.749773244169006,7.455921052631578,0.0
Doug McDermott,2017,0.0,4.140957222618576,0.0,2.9843377541783758,20.471285882660354,5.2,0.770759652380413
James Ennis III,2017,0.0,9.491744631537989,0.0,5.170450974577591,24.479160120058918,10.659868421052632,-3.6535003509578172
Wayne Ellington,2017,0.0,7.95013067237901,0.0,7.539192568220377,28.82185304173736,15.276315789473685,0.0
Langston Galloway,2017,0.0,3.73191534545208,0.0,1.109952222544937,17.03491240799905,0.8585526315789478,0.0
Luol Deng,2017,0.0,5.057078512510827,0.0,1.60679653381665,17.945793645330525,0.17565789473684182,0.0
David Lee,2017,0.0,23.55944655737413,49.6,16.689256285276233,44.03388442791435,33.107236842105266,-10.733657351006194
Anthony Tolliver,2017,0.0,11.047129626202882,0.0,6.074851032126162,26.137226892231297,8.723684210526315,0.0
Andrew Harrison,2017,0.0,7.80151010599589,0.0,0.776782166703048,16.424100638955586,-2.1690789473684213,1.0630692102157258
Larry Nance Jr.,2017,0.0,12.020303539015805,0.0,10.964204274371147,35.101041169680435,20.900657894736838,0.0
Glenn Robinson III,2017,0.0,5.879850271657092,0.0,6.89823046055532,27.646755844351418,12.046052631578947,5.994630539115662
Dirk Nowitzki,2017,0.0,16.149798855840853,0.0,10.757962378664223,34.72293102755108,18.580263157894734,0.0
Reggie Jackson,2017,0.0,17.426598528477566,0.0,7.51058164940985,28.769399690584724,9.6875,0.0
Willie Cauley-Stein,2017,0.0,12.447216655030035,0.0,8.464738245824206,30.518686784011045,14.226973684210526,0.0
Sam Dekker,2017,0.0,5.059505870683748,25.5,6.488479057498893,26.89554493874797,14.948684210526315,-3.1171534119098294
Kosta Koufos,2017,0.0,10.230198642633885,0.0,5.2816765879323295,24.683073744542604,7.099999999999999,0.0
Emmanuel Mudiay,2017,0.0,10.194983684691568,0.0,0.0672219779422727,15.123240292894167,-5.280921052631579,0.0
Channing Frye,2017,0.0,21.873711145209043,64.0,19.012495850914053,47.265619813642566,22.36513157894737,24.539586849011137
Jonathon Simmons,2017,0.0,5.040491129286534,49.6,3.1203901426064693,20.720715261445193,2.7164473684210533,-0.35246569973599584
Jusuf Nurkic,2017,0.0,16.21297730839786,0.0,7.729174719113879,29.170153651708777,12.160526315789474,-1.6475028647203946
Dion Waiters,2017,0.0,7.564943467780911,0.0,6.004803255254776,26.00880596796709,11.451315789473684,0.0
Stanley Johnson,2017,0.0,4.8354154654386505,0.0,-0.9495667938283227,13.860519847406012,-5.617763157894737,0.0
Norman Powell,2017,0.0,7.780983181578298,25.5,6.564798741753315,27.03546435988108,14.05657894736842,-5.704149929711687
Jason Terry,2017,0.0,10.952638817869117,0.0,4.4986408328680865,23.247508193591493,7.8355263157894735,-3.230298525493421
Jared Dudley,2017,0.0,9.632611548928034,0.0,5.027127293635164,24.216400038331134,7.149342105263158,0.0
Shaun Livingston,2017,0.0,7.784745189298998,55.00000000000001,3.7132887073187204,21.807695963417654,5.423684210526315,-6.368692196483858
Jaylen Brown,2017,0.0,4.5785383688289265,49.6,-0.30490822192239814,14.634110133693122,-2.3625000000000007,-8.839235360148994
